ID	LAT	LNG	BANCO	RED	DOM_ORIG	DOM_GEO	TERMINALES	WEB	ACTUALIZAC	DOM_NORMA	BARRIO	COMUNA	CODIGO_POSTAL	CODIGO_POSTAL_ARGENTINO
109	-34.5730344157	-58.503431758	BANCO SANTANDER RIO	BANELCO	AV. CONSTITUYENTES 5847	5847 DE LOS CONSTITUYENTES AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	DE LOS CONSTITUYENTES AV. 5847	VILLA URQUIZA	COMUNA 12	1431	C1431EZJ
110	-34.5729657393	-58.5035467223	BANCO SANTANDER RIO	BANELCO	AV. CONSTITUYENTES 5857	5857 DE LOS CONSTITUYENTES AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	DE LOS CONSTITUYENTES AV. 5857	VILLA URQUIZA	COMUNA 12	1431	C1431EZJ
111	-34.599828234	-58.3997083936	BANCO SANTANDER RIO	BANELCO	AV. CORDOBA  2282	2282 CORDOBA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 2282	BALVANERA	COMUNA 3	1120	C1120AAR
112	-34.5990716295	-58.3853147663	BANCO SANTANDER RIO	BANELCO	AV. CORDOBA 1299	1299 CORDOBA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 1299	RETIRO	COMUNA 1	1055	C1055AAC
113	-34.599057964	-58.3857032004	BANCO MACRO	BANELCO	AV. CORDOBA 1315	1315 CORDOBA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 1315	RETIRO	COMUNA 1	1055	C1055AAD
114	-34.5994896723	-58.3872098105	BANCO GALICIA	BANELCO	AV. CORDOBA 1428	1428 CORDOBA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 1428	SAN NICOLAS	COMUNA 1	1055	C1055AAR
115	-34.5997644747	-58.390989864	BANCO MACRO	BANELCO	AV. CORDOBA 1674	1674 CORDOBA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 1674	SAN NICOLAS	COMUNA 1	1055	C1055AAT
116	-34.5999071323	-58.3970080613	BANCO GALICIA	BANELCO	AV. CORDOBA 2090	2090 CORDOBA AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 2090	BALVANERA	COMUNA 3	1120	C1120AAP
117	-34.5998841315	-58.3992258067	BANCO PATAGONIA	BANELCO	AV. CORDOBA 2240	2240 CORDOBA AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 2240	BALVANERA	COMUNA 3	1120	C1120AAR
118	-34.5984800644	-58.4032727588	BANCO MACRO	BANELCO	AV. CORDOBA 2571/81	2571 CORDOBA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 2571	RECOLETA	COMUNA 2	1120	C1120AAH
119	-34.5978057037	-58.4122809778	BANCO GALICIA	BANELCO	AV. CORDOBA 3227	3227 CORDOBA AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 3227	RECOLETA	COMUNA 2	1187	C1187AAG
120	-34.5982696253	-58.3719174357	BANCO SUPERVIELLE	BANELCO	AV. CORDOBA 331	331 CORDOBA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 331	RETIRO	COMUNA 1	1054	C1054AAC
121	-34.5979667512	-58.4190768435	BANCO GALICIA	BANELCO	AV. CORDOBA 3710	3710 CORDOBA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 3710	ALMAGRO	COMUNA 5	1188	C1188AAQ
122	-34.5935992181	-58.4307823155	BBVA-BANCO FRANCES	BANELCO	AV. CORDOBA 4675	4675 CORDOBA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 4675	PALERMO	COMUNA 14	1414	C1414BAE
123	-34.5914023428	-58.4347822892	BANCO SANTANDER RIO	BANELCO	AV. CORDOBA 5030	5030 CORDOBA AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 5030	VILLA CRESPO	COMUNA 15	1414	C1414BAV
124	-34.5988380585	-58.3746799913	HSBC ARGENTINA	BANELCO	AV. CORDOBA 544	544 CORDOBA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 544	SAN NICOLAS	COMUNA 1	1054	C1054AAR
125	-34.59856035	-58.3758821013	ICBC	BANELCO	AV. CORDOBA 633	633 CORDOBA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 633	RETIRO	COMUNA 1	1054	C1054AAF
126	-34.5986440328	-58.3766917475	BANCO GALICIA	BANELCO	AV. CORDOBA 699	699 CORDOBA AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 699	RETIRO	COMUNA 1	1054	C1054AAF
127	-34.5988268183	-58.3796239152	HSBC ARGENTINA	BANELCO	AV. CORDOBA 899	899 CORDOBA AV.	4	HTTP://WWW.BANELCO.COM/	MAR-15	CORDOBA AV. 899	RETIRO	COMUNA 1	1054	C1054AAH
128	-34.5895604785	-58.4107807628	BANCO GALICIA	BANELCO	AV. CORONEL DIAZ 1854	1854 DIAZ, CNEL. AV.	4	HTTP://WWW.BANELCO.COM/	MAR-15	DIAZ, CNEL. AV. 1854	PALERMO	COMUNA 14	1425	C1425DQR
129	-34.586152748	-58.4077887704	BBVA-BANCO FRANCES	BANELCO	AV. CORONEL DIAZ 2257	2257 DIAZ, CNEL. AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	DIAZ, CNEL. AV. 2257	RECOLETA	COMUNA 2	1425	C1425DQI
130	-34.6039336027	-58.382401672	BBVA-BANCO FRANCES	BANELCO	AV. CORRIENTES 1102	1102 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 1102	SAN NICOLAS	COMUNA 1	1043	C1043AAY
131	-34.6039374019	-58.3825231213	BANCO SANTANDER RIO	BANELCO	AV. CORRIENTES 1118	1118 CORRIENTES AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 1118	SAN NICOLAS	COMUNA 1	1043	C1043AAY
132	-34.6038632724	-58.3867996168	BBVA-BANCO FRANCES	BANELCO	AV. CORRIENTES 1401	1401 CORRIENTES AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 1401	SAN NICOLAS	COMUNA 1	1042	C1042AAA
133	-34.6038483404	-58.3869780614	BANCO SANTANDER RIO	BANELCO	AV. CORRIENTES 1427	1427 CORRIENTES AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 1427	SAN NICOLAS	COMUNA 1	1042	C1042AAA
134	-34.6043457801	-58.3886978075	BANCO PATAGONIA	BANELCO	AV. CORRIENTES 1556	1556 CORRIENTES AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 1556	SAN NICOLAS	COMUNA 1	1042	C1042AAO
135	-34.6043012275	-58.392540632	CITIBANK	BANELCO	AV. CORRIENTES 1801	1801 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 1801	BALVANERA	COMUNA 3	1045	C1045AAA
136	-34.6043847346	-58.3977973366	BANCO PATAGONIA	BANELCO	AV. CORRIENTES 2171	2171 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 2171	BALVANERA	COMUNA 3	1045	C1045AAD
137	-34.6047435279	-58.3983576269	BANCO GALICIA	BANELCO	AV. CORRIENTES 2202	2202 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 2202	BALVANERA	COMUNA 3	1046	C1046AAN
138	-34.6044273271	-58.3988486124	BBVA-BANCO FRANCES	BANELCO	AV. CORRIENTES 2249/51	2249 CORRIENTES AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 2249	BALVANERA	COMUNA 3	1046	C1046AAA
139	-34.6044368266	-58.3990662895	ICBC	BANELCO	AV. CORRIENTES 2267	2267 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 2267	BALVANERA	COMUNA 3	1046	C1046AAA
140	-34.6048637663	-58.4011684457	BANCO SANTANDER RIO	BANELCO	AV. CORRIENTES 2426	2426 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 2426	BALVANERA	COMUNA 3	1046	C1046AAP
141	-34.6048776821	-58.4016154599	HSBC ARGENTINA	BANELCO	AV. CORRIENTES 2462	2462 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 2462	BALVANERA	COMUNA 3	1046	C1046AAP
142	-34.6042498676	-58.4096047075	BANCO GALICIA	BANELCO	AV. CORRIENTES 3148	3148 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 3148	BALVANERA	COMUNA 3	1193	C1193AAQ
143	-34.6042410718	-58.4097418509	HSBC ARGENTINA	BANELCO	AV. CORRIENTES 3158	3158 CORRIENTES AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 3158	BALVANERA	COMUNA 3	1193	C1193AAQ
144	-34.6039929632	-58.4129926669	BBVA-BANCO FRANCES	BANELCO	AV. CORRIENTES 3399	3399 CORRIENTES AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 3399	BALVANERA	COMUNA 3	1193	C1193AAF
145	-34.6032949279	-58.3719566306	ICBC	BANELCO	AV. CORRIENTES 366	366 CORRIENTES AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 366	SAN NICOLAS	COMUNA 1	1043	C1043AAQ
146	-34.6038119388	-58.4165961575	BANCO ITAU	BANELCO	AV. CORRIENTES 3684	3684 CORRIENTES AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 3684	ALMAGRO	COMUNA 5	1194	C1194AAP
147	-34.6032455808	-58.418446782	ICBC	BANELCO	AV. CORRIENTES 3829	3829 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 3829	ALMAGRO	COMUNA 5	1194	C1194AAE
148	-34.6033093383	-58.372352832	BANCO PATAGONIA	BANELCO	AV. CORRIENTES 400	400 CORRIENTES AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 400	SAN NICOLAS	COMUNA 1	1043	C1043AAQ
149	-34.6031402309	-58.4231344425	BANCO SANTANDER RIO	BANELCO	AV. CORRIENTES 4136	4136 CORRIENTES AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 4136	ALMAGRO	COMUNA 5	1195	C1195AAN
150	-34.6031167025	-58.4233714752	BANCO GALICIA	BANELCO	AV. CORRIENTES 4152	4152 CORRIENTES AV.	4	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 4152	ALMAGRO	COMUNA 5	1195	C1195AAN
151	-34.6030075556	-58.4244708998	BANCO MACRO	BANELCO	AV. CORRIENTES 4222	4222 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 4222	ALMAGRO	COMUNA 5	1195	C1195AAO
152	-34.6023893614	-58.4306467566	BANCO SANTANDER RIO	BANELCO	AV. CORRIENTES 4626	4626 CORRIENTES AV.	4	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 4626	ALMAGRO	COMUNA 5	1195	C1195AAS
153	-34.6022232122	-58.4320397914	BBVA-BANCO FRANCES	BANELCO	AV. CORRIENTES 4694	4694 CORRIENTES AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 4694	ALMAGRO	COMUNA 5	1195	C1195AAS
154	-34.6034026653	-58.3737379671	HSBC ARGENTINA	BANELCO	AV. CORRIENTES 500	500 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 500	SAN NICOLAS	COMUNA 1	1043	C1043AAR
155	-34.6004452721	-58.4376407281	BANCO SANTANDER RIO	BANELCO	AV. CORRIENTES 5100	5100 CORRIENTES AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 5100	VILLA CRESPO	COMUNA 15	1414	C1414AJQ
156	-34.6000256693	-58.4377321113	BBVA-BANCO FRANCES	BANELCO	AV. CORRIENTES 5117	5117 CORRIENTES AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 5117	VILLA CRESPO	COMUNA 15	1414	C1414AJE
157	-34.5992845928	-58.4391376908	BANCO GALICIA	BANELCO	AV. CORRIENTES 5253	5253 CORRIENTES AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 5253	VILLA CRESPO	COMUNA 15	1414	C1414AJF
158	-34.598903355	-58.440132666	HSBC ARGENTINA	BANELCO	AV. CORRIENTES 5322	5322 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 5322	VILLA CRESPO	COMUNA 15	1414	C1414AJT
159	-34.5984568881	-58.4406138389	BANCO PATAGONIA	BANELCO	AV. CORRIENTES 5376	5376 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 5376	VILLA CRESPO	COMUNA 15	1414	C1414AJT
160	-34.5983742073	-58.4407029444	ICBC	BANELCO	AV. CORRIENTES 5386	5386 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 5386	VILLA CRESPO	COMUNA 15	1414	C1414AJT
161	-34.6030989926	-58.3746146715	BANCO ITAU	BANELCO	AV. CORRIENTES 555	555 CORRIENTES AV.	4	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 555	SAN NICOLAS	COMUNA 1	1043	C1043AAF
162	-34.5966254075	-58.4420034946	BANCO ITAU	BANELCO	AV. CORRIENTES 5555	5555 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 5555	VILLA CRESPO	COMUNA 15	1414	C1414AJI
163	-34.6037430098	-58.379225007	CITIBANK	BANELCO	AV. CORRIENTES 886	886 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 886	SAN NICOLAS	COMUNA 1	1043	C1043AAV
164	-34.6037952192	-58.3800771711	BBVA-BANCO FRANCES	BANELCO	AV. CORRIENTES 942	942 CORRIENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CORRIENTES AV. 942	SAN NICOLAS	COMUNA 1	1043	C1043AAW
165	-34.5689481138	-58.4579396149	BANCO SUPERVIELLE	BANELCO	AV. CRAMER 1710	1710 CRAMER AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CRAMER AV. 1710	BELGRANO	COMUNA 13	1426	C1426APD
166	-34.5659118731	-58.4606328689	BANCO SANTANDER RIO	BANELCO	AV. CRAMER 2000	2000 CRAMER AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CRAMER AV. 2000	BELGRANO	COMUNA 13	1428	C1428CTD
167	-34.5652562483	-58.4611425137	BANCO PATAGONIA	BANELCO	AV. CRAMER 2060	2060 CRAMER AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	CRAMER AV. 2060	BELGRANO	COMUNA 13	1428	C1428CTF
168	-34.5744175927	-58.5021410247	BANCO GALICIA	BANELCO	AV. DE LOS CONSTITUYENTES 5668	5668 DE LOS CONSTITUYENTES AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	DE LOS CONSTITUYENTES AV. 5668	VILLA PUEYRREDON	COMUNA 12	1431	C1431EZU
169	-34.5835417795	-58.4776422911	BANCO GALICIA	BANELCO	AV. DE LOS INCAS  4763	4763 DE LOS INCAS AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	DE LOS INCAS AV. 4763	PARQUE CHAS	COMUNA 15	1427	C1427DNM
170	-34.5789256038	-58.4697289976	BANCO MACRO	BANELCO	AV. DE LOS INCAS 4138	4138 DE LOS INCAS AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	DE LOS INCAS AV. 4138	VILLA ORTUZAR	COMUNA 15	1427	C1427DNT
171	-34.6089756757	-58.3829227992	BBVA-BANCO FRANCES	BANELCO	AV. DE MAYO 1165	1165 DE MAYO AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	DE MAYO AV. 1165	MONSERRAT	COMUNA 1	1085	C1085ABB
172	-34.6090372694	-58.3838211658	BANCO GALICIA	BANELCO	AV. DE MAYO 1225	1225 DE MAYO AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	DE MAYO AV. 1225	MONSERRAT	COMUNA 1	1085	C1085ABC
173	-34.6092346643	-58.3866997984	BANCO PATAGONIA	BANELCO	AV. DE MAYO 1441	1441 DE MAYO AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	DE MAYO AV. 1441	MONSERRAT	COMUNA 1	1085	C1085ABE
174	-34.6089613757	-58.3774763137	BBVA-BANCO FRANCES	BANELCO	AV. DE MAYO 782	782 DE MAYO AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	DE MAYO AV. 782	MONSERRAT	COMUNA 1	1084	C1084AAP
175	-34.5817380397	-58.4034270516	BBVA-BANCO FRANCES	BANELCO	AV. DEL LIBERTADOR 2166	2166 DEL LIBERTADOR AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	DEL LIBERTADOR AV. 2166	PALERMO	COMUNA 14	1425	C1425AAU
176	-34.5816516007	-58.4037041882	BANCO GALICIA	BANELCO	AV. DEL LIBERTADOR 2196	2196 DEL LIBERTADOR AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	DEL LIBERTADOR AV. 2196	PALERMO	COMUNA 14	1425	C1425AAU
177	-34.5785237615	-58.4079869217	HSBC ARGENTINA	BANELCO	AV. DEL LIBERTADOR 2694	2694 DEL LIBERTADOR AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	DEL LIBERTADOR AV. 2694	PALERMO	COMUNA 14	1425	C1425AAZ
178	-34.5779298218	-58.4075375278	BANCO GALICIA	BANELCO	AV. DEL LIBERTADOR 2699	2699 DEL LIBERTADOR AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	DEL LIBERTADOR AV. 2699	PALERMO	COMUNA 14	1425	C1425AAM
179	-34.5664544119	-58.4323090717	BANCO GALICIA	BANELCO	AV. DEL LIBERTADOR 4596	4596 DEL LIBERTADOR AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	DEL LIBERTADOR AV. 4596	PALERMO	COMUNA 14	1426	C1426BWT
180	-34.5587892811	-58.4456112183	BANCO ITAU	BANELCO	AV. DEL LIBERTADOR 5769	5769 DEL LIBERTADOR AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	DEL LIBERTADOR AV. 5769	BELGRANO	COMUNA 13	1428	C1428ARA
181	-34.5524683292	-58.4510469323	BANCO SANTANDER RIO	BANELCO	AV. DEL LIBERTADOR 6401	6401 DEL LIBERTADOR AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	DEL LIBERTADOR AV. 6401	BELGRANO	COMUNA 13	1428	C1428ARH
182	-34.5406698475	-58.4641037846	BANCO PATAGONIA	BANELCO	AV. DEL LIBERTADOR 8108	8108 DEL LIBERTADOR AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	DEL LIBERTADOR AV. 8108	NUÑEZ	COMUNA 13	1429	C1429BNO
183	-34.5469384639	-58.4574077339	BANCO SANTANDER RIO	BANELCO	AV. DEL LIBERTADOR Y MANUELA PEDRAZA	DEL LIBERTADOR AV. & PEDRAZA, MANUELA	1	HTTP://WWW.BANELCO.COM/	MAR-15	DEL LIBERTADOR AV. Y PEDRAZA, MANUELA	NUÑEZ	COMUNA 13		
184	-34.6087562295	-58.4217789216	BANCO SUPERVIELLE	BANELCO	AV. DIAZ VELEZ 3916	3916 DIAZ VELEZ AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	DIAZ VELEZ AV. 3916	ALMAGRO	COMUNA 5	1200	C1200AAT
185	-34.6084812507	-58.4248413529	BANCO SANTANDER RIO	BANELCO	AV. DIAZ VELEZ 4101	4101 DIAZ VELEZ AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	DIAZ VELEZ AV. 4101	ALMAGRO	COMUNA 5	1200	C1200AAI
186	-34.608543839	-58.428650599	BANCO PATAGONIA	BANELCO	AV. DIAZ VELEZ 4363	4363 DIAZ VELEZ AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	DIAZ VELEZ AV. 4363	ALMAGRO	COMUNA 5	1200	C1200AAK
187	-34.608623003	-58.4408251148	BBVA-BANCO FRANCES	BANELCO	AV. DIAZ VELEZ 5253	5253 DIAZ VELEZ AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	DIAZ VELEZ AV. 5253	CABALLITO	COMUNA 6	1405	C1405DCH
188	-34.6541672445	-58.5206110697	BANCO PATAGONIA	BANELCO	AV. E. CASTRO 7325	7325 CASTRO, EMILIO AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CASTRO, EMILIO AV. 7325	LINIERS	COMUNA 9	1408	C1408IGK
189	-34.5713358727	-58.4581674699	BANCO ITAU	BANELCO	AV. EL CANO 3034	3034 ELCANO AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	ELCANO AV. 3034	COLEGIALES	COMUNA 13	1426	C1426EJO
190	-34.5713358727	-58.4581674699	BANCO ITAU	BANELCO	AV. ELCANO 3034	3034 ELCANO AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	ELCANO AV. 3034	COLEGIALES	COMUNA 13	1426	C1426EJO
191	-34.5720167473	-58.4590470188	BBVA-BANCO FRANCES	BANELCO	AV. ELCANO 3107	3107 ELCANO AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	ELCANO AV. 3107	COLEGIALES	COMUNA 13	1426	C1426EJC
192	-34.6220988729	-58.391742067	BANCO GALICIA	BANELCO	AV. ENTRE RIOS 1145	1145 ENTRE RIOS AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	ENTRE RIOS AV. 1145	SAN CRISTOBAL	COMUNA 3	1080	C1080ABF
193	-34.6221273621	-58.3913038482	HSBC ARGENTINA	BANELCO	AV. ENTRE RIOS 1150	1150 ENTRE RIOS AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	ENTRE RIOS AV. 1150	CONSTITUCION	COMUNA 1	1080	C1080ABS
194	-34.6280814716	-58.3908558984	BANCO SANTANDER RIO	BANELCO	AV. ENTRE RIOS 1692	1692 ENTRE RIOS AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	ENTRE RIOS AV. 1692	CONSTITUCION	COMUNA 1	1133	C1133AAR
195	-34.6314513508	-58.390479813	ICBC	BANELCO	AV. ENTRE RIOS 2000	2000 ENTRE RIOS AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	ENTRE RIOS AV. 2000	CONSTITUCION	COMUNA 1	1133	C1133AAU
196	-34.6153499038	-58.3918824804	BANCO PATAGONIA	BANELCO	AV. ENTRE RIOS 555	555 ENTRE RIOS AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	ENTRE RIOS AV. 555	BALVANERA	COMUNA 3	1079	C1079ABF
197	-34.6468681485	-58.467461348	BANCO GALICIA	BANELCO	AV. EVA PERON 3760	3760 PERON, EVA AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	PERON, EVA AV. 3760	PARQUE AVELLANEDA	COMUNA 9	1407	C1407HUO
198	-34.6580654412	-58.4787745612	BANCO PATAGONIA	BANELCO	AV. EVA PERON 4902	4902 PERON, EVA AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	PERON, EVA AV. 4902	VILLA LUGANO	COMUNA 8	1439	C1439BSN
199	-34.6578590739	-58.4791802093	BBVA-BANCO FRANCES	BANELCO	AV. EVA PERON 4941	4941 PERON, EVA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	PERON, EVA AV. 4941	MATADEROS	COMUNA 9	1439	C1439BSA
200	-34.6857177463	-58.4729902179	BANCO SANTANDER RIO	BANELCO	AV. F DE LA CRUZ 6212	6212 FERNANDEZ DE LA CRUZ, F., GRAL. AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	FERNANDEZ DE LA CRUZ, F., GRAL. AV. 6212	VILLA RIACHUELO	COMUNA 8	1439	C1439CPO
201	-34.6155292628	-58.5274127732	BANCO PATAGONIA	BANELCO	AV. F. BEIRO 5491	5491 BEIRO, FRANCISCO AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	BEIRO, FRANCISCO AV. 5491	VILLA REAL	COMUNA 10	1419	C1419IAD
202	-34.6750598899	-58.46038311	ICBC	BANELCO	AV. F. DE LA CRUZ 4602	4602 FERNANDEZ DE LA CRUZ, F., GRAL. AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4602	VILLA LUGANO	COMUNA 8	1439	C1439CNW
203	-34.6427587255	-58.4230492234	BANCO SANTANDER RIO	BANELCO	AV. F. DE LA CRUZ 809	809 FERNANDEZ DE LA CRUZ, F., GRAL. AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	FERNANDEZ DE LA CRUZ, F., GRAL. AV. 809	NUEVA POMPEYA	COMUNA 4	1437	C1437GYA
204	-34.6877614971	-58.4758455402	BANCO SUPERVIELLE	BANELCO	AV. F.F.DE LA CRUZ 6545	6545 FERNANDEZ DE LA CRUZ, F., GRAL. AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	FERNANDEZ DE LA CRUZ, F., GRAL. AV. 6545	VILLA RIACHUELO	COMUNA 8	1439	C1439CPE
205	-34.6005697193	-58.5035392273	BANCO MACRO	BANELCO	AV. FCO. BEIRO 3599	3599 BEIRO, FRANCISCO AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	BEIRO, FRANCISCO AV. 3599	VILLA DEVOTO	COMUNA 11	1419	C1419HYJ
206	-34.6050975677	-58.5109282874	BANCO GALICIA	BANELCO	AV. FCO. BEIRO 4229	4229 BEIRO, FRANCISCO AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	BEIRO, FRANCISCO AV. 4229	VILLA DEVOTO	COMUNA 11	1419	C1419HZE
207	-34.6067377621	-58.5128626204	ICBC	BANELCO	AV. FCO. BEIRO 4410	4410 BEIRO, FRANCISCO AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	BEIRO, FRANCISCO AV. 4410	VILLA DEVOTO	COMUNA 11	1419	C1419HZT
208	-34.6136222903	-58.5241528955	BANCO SANTANDER RIO	BANELCO	AV. FCO. BEIRO 5248	5248 BEIRO, FRANCISCO AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	BEIRO, FRANCISCO AV. 5248	VILLA DEVOTO	COMUNA 11	1419	C1419IAO
209	-34.6135528079	-58.5246972531	BANCO COMAFI	BANELCO	AV. FCO. BEIRO 5265	5265 BEIRO, FRANCISCO AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	BEIRO, FRANCISCO AV. 5265	VILLA DEVOTO	COMUNA 11	1419	C1419IAB
210	-34.6137051687	-58.5250309541	BANCO GALICIA	BANELCO	AV. FCO. BEIRO 5289	5289 BEIRO, FRANCISCO AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	BEIRO, FRANCISCO AV. 5289	VILLA DEVOTO	COMUNA 11	1419	C1419IAB
